Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-102247,2024-11-30,2024-12-01,Second Class,CUST-1179,Customer_263,Corporate,USA,Chicago,Illinois,Central,PROD-366,Technology,Phones,Smartphone,394.96,7,0,51.85
ORD-102248,2023-03-12,2023-03-19,Second Class,CUST-1206,Customer_542,Corporate,USA,Seattle,Washington,West,PROD-647,Office Supplies,Binders,Binder,934.29,8,0,80.28
ORD-102249,2024-03-12,2024-03-13,Same Day,CUST-1020,Customer_252,Corporate,USA,Seattle,Washington,West,PROD-298,Technology,Accessories,Wireless Mouse,824.17,6,0,191.66
ORD-102250,2023-02-16,2023-02-21,Standard Class,CUST-1177,Customer_47,Home Office,USA,Chicago,Illinois,Central,PROD-440,Furniture,Chairs,Office Chair,917.98,3,0.2,156.74
ORD-102251,2023-02-19,2023-02-24,First Class,CUST-1764,Customer_71,Consumer,USA,Seattle,Washington,West,PROD-375,Office Supplies,Paper,Copy Paper,49.79,4,0.2,10.17
ORD-102252,2024-11-15,2024-11-20,Same Day,CUST-1888,Customer_590,Corporate,USA,New York,New York,East,PROD-238,Office Supplies,Binders,Binder,645.21,7,0.2,83.17
ORD-102253,2023-10-07,2023-10-10,First Class,CUST-1539,Customer_14,Corporate,USA,Los Angeles,California,West,PROD-425,Office Supplies,Binders,Binder,127.33,5,0,18.76
ORD-102254,2023-02-13,2023-02-17,Standard Class,CUST-1586,Customer_330,Corporate,USA,Los Angeles,California,West,PROD-755,Furniture,Chairs,Office Chair,756.76,7,0.1,79.3
ORD-102255,2024-10-16,2024-10-18,Standard Class,CUST-1143,Customer_674,Corporate,USA,Seattle,Washington,West,PROD-101,Furniture,Chairs,Office Chair,890.51,1,0.2,193.33
ORD-102256,2023-06-22,2023-06-28,Standard Class,CUST-1362,Customer_544,Home Office,USA,Seattle,Washington,West,PROD-881,Furniture,Chairs,Office Chair,164.2,5,0,41.11
ORD-102257,2023-05-24,2023-05-27,Second Class,CUST-1098,Customer_578,Home Office,USA,Seattle,Washington,West,PROD-550,Furniture,Chairs,Office Chair,479.27,1,0,42.36
ORD-102258,2024-11-11,2024-11-15,Standard Class,CUST-1672,Customer_317,Consumer,USA,Houston,Texas,South,PROD-625,Furniture,Chairs,Office Chair,471.07,7,0.2,47.73
ORD-102259,2024-03-11,2024-03-17,Second Class,CUST-1859,Customer_621,Corporate,USA,Chicago,Illinois,Central,PROD-905,Office Supplies,Paper,Copy Paper,217.44,3,0.2,30.55
ORD-102260,2024-10-18,2024-10-23,Second Class,CUST-1172,Customer_440,Consumer,USA,Houston,Texas,South,PROD-854,Office Supplies,Paper,Copy Paper,123.9,5,0.1,8.65
ORD-102261,2024-10-20,2024-10-23,Same Day,CUST-1858,Customer_493,Corporate,USA,Boston,Massachusetts,East,PROD-628,Office Supplies,Binders,Binder,722.1,7,0,66.03
ORD-102262,2023-08-03,2023-08-04,Second Class,CUST-1672,Customer_658,Home Office,USA,Houston,Texas,South,PROD-188,Technology,Accessories,Wireless Mouse,396.27,1,0,103.37
ORD-102263,2024-01-16,2024-01-17,Second Class,CUST-1907,Customer_391,Corporate,USA,Seattle,Washington,West,PROD-941,Technology,Phones,Smartphone,550.06,8,0,68.06
ORD-102264,2023-12-15,2023-12-20,Same Day,CUST-1742,Customer_148,Consumer,USA,Chicago,Illinois,Central,PROD-769,Furniture,Tables,Study Table,934.89,1,0,101.8
ORD-102265,2024-04-30,2024-05-01,Standard Class,CUST-1036,Customer_726,Corporate,USA,Houston,Texas,South,PROD-423,Office Supplies,Binders,Binder,981.08,1,0,104.98
ORD-102266,2023-10-07,2023-10-14,Same Day,CUST-1457,Customer_595,Corporate,USA,Boston,Massachusetts,East,PROD-820,Office Supplies,Binders,Binder,74.52,8,0.2,5.97
ORD-102267,2023-09-23,2023-09-24,Standard Class,CUST-1838,Customer_558,Home Office,USA,Boston,Massachusetts,East,PROD-739,Furniture,Tables,Study Table,506.47,7,0,50.97
ORD-102268,2024-12-02,2024-12-03,Standard Class,CUST-1328,Customer_506,Home Office,USA,Houston,Texas,South,PROD-159,Office Supplies,Paper,Copy Paper,473.51,4,0,65.43
ORD-102269,2024-07-25,2024-07-30,First Class,CUST-1563,Customer_525,Corporate,USA,Chicago,Illinois,Central,PROD-520,Furniture,Chairs,Office Chair,184.3,7,0.2,11.52
ORD-102270,2023-07-30,2023-08-04,Second Class,CUST-1607,Customer_409,Home Office,USA,New York,New York,East,PROD-211,Technology,Accessories,Wireless Mouse,691.54,1,0.1,34.45
ORD-102271,2023-07-04,2023-07-05,Standard Class,CUST-1158,Customer_581,Home Office,USA,Boston,Massachusetts,East,PROD-908,Office Supplies,Paper,Copy Paper,639.39,1,0,149.97
ORD-102272,2024-07-06,2024-07-11,Standard Class,CUST-1664,Customer_501,Consumer,USA,Boston,Massachusetts,East,PROD-511,Furniture,Tables,Study Table,520.53,2,0,132.15
ORD-102273,2024-02-02,2024-02-08,Same Day,CUST-1798,Customer_151,Home Office,USA,Seattle,Washington,West,PROD-668,Technology,Phones,Smartphone,66.13,2,0.2,2.84
ORD-102274,2023-05-28,2023-06-01,Same Day,CUST-1677,Customer_312,Home Office,USA,Seattle,Washington,West,PROD-565,Office Supplies,Binders,Binder,239.43,4,0.3,28.22
ORD-102275,2023-02-17,2023-02-19,Same Day,CUST-1882,Customer_532,Home Office,USA,Boston,Massachusetts,East,PROD-985,Furniture,Chairs,Office Chair,432.31,1,0,71.36
ORD-102276,2023-08-19,2023-08-21,Standard Class,CUST-1784,Customer_175,Home Office,USA,Chicago,Illinois,Central,PROD-323,Furniture,Chairs,Office Chair,33,8,0.1,4.64
ORD-102277,2023-04-13,2023-04-16,Standard Class,CUST-1366,Customer_131,Home Office,USA,Chicago,Illinois,Central,PROD-195,Furniture,Chairs,Office Chair,687.72,1,0,110.03
ORD-102278,2024-06-21,2024-06-25,First Class,CUST-1045,Customer_319,Corporate,USA,Seattle,Washington,West,PROD-621,Office Supplies,Binders,Binder,526.25,4,0.3,102.9
ORD-102279,2024-07-04,2024-07-06,Standard Class,CUST-1770,Customer_157,Consumer,USA,New York,New York,East,PROD-763,Technology,Phones,Smartphone,82.61,5,0.1,22.12
ORD-102280,2023-11-27,2023-12-04,Same Day,CUST-1838,Customer_796,Home Office,USA,New York,New York,East,PROD-716,Technology,Accessories,Wireless Mouse,545.04,7,0.1,31.86
ORD-102281,2023-03-18,2023-03-24,Standard Class,CUST-1894,Customer_146,Consumer,USA,New York,New York,East,PROD-754,Office Supplies,Binders,Binder,880.77,8,0.1,162.48
ORD-102282,2023-11-06,2023-11-13,Same Day,CUST-1588,Customer_301,Consumer,USA,Boston,Massachusetts,East,PROD-879,Furniture,Chairs,Office Chair,437.82,6,0,50.72
ORD-102283,2023-08-26,2023-09-02,Second Class,CUST-1960,Customer_138,Home Office,USA,Houston,Texas,South,PROD-426,Office Supplies,Paper,Copy Paper,954.7,7,0,63.58
ORD-102284,2024-05-06,2024-05-08,Same Day,CUST-1374,Customer_464,Home Office,USA,Houston,Texas,South,PROD-264,Office Supplies,Binders,Binder,871.23,4,0,170.39
ORD-102285,2024-09-07,2024-09-13,Second Class,CUST-1727,Customer_39,Consumer,USA,Boston,Massachusetts,East,PROD-678,Technology,Accessories,Wireless Mouse,248.85,8,0.2,26.97
ORD-102286,2023-04-01,2023-04-04,First Class,CUST-1092,Customer_385,Home Office,USA,Seattle,Washington,West,PROD-481,Furniture,Chairs,Office Chair,649.68,5,0,69.29
ORD-102287,2023-03-12,2023-03-17,Same Day,CUST-1024,Customer_478,Consumer,USA,Chicago,Illinois,Central,PROD-407,Office Supplies,Paper,Copy Paper,546.79,5,0.2,64.64
ORD-102288,2023-10-26,2023-11-02,First Class,CUST-1557,Customer_291,Home Office,USA,Houston,Texas,South,PROD-184,Furniture,Tables,Study Table,401,5,0.3,8.25
ORD-102289,2024-10-04,2024-10-08,Standard Class,CUST-1971,Customer_166,Consumer,USA,Chicago,Illinois,Central,PROD-178,Office Supplies,Paper,Copy Paper,436.2,2,0.1,13.41
ORD-102290,2024-06-09,2024-06-15,Standard Class,CUST-1233,Customer_782,Corporate,USA,New York,New York,East,PROD-957,Furniture,Tables,Study Table,652.62,2,0,178.04
ORD-102291,2023-10-08,2023-10-14,Second Class,CUST-1710,Customer_499,Corporate,USA,Houston,Texas,South,PROD-394,Furniture,Tables,Study Table,711.13,1,0,180.86
ORD-102292,2023-01-27,2023-02-02,Second Class,CUST-1994,Customer_207,Consumer,USA,Los Angeles,California,West,PROD-931,Office Supplies,Binders,Binder,545.29,3,0,117.84
ORD-102293,2023-06-05,2023-06-09,Second Class,CUST-1119,Customer_572,Consumer,USA,Boston,Massachusetts,East,PROD-525,Furniture,Chairs,Office Chair,583.64,1,0.3,79.54
ORD-102294,2024-01-22,2024-01-26,Standard Class,CUST-1001,Customer_143,Corporate,USA,Houston,Texas,South,PROD-864,Technology,Phones,Smartphone,990.15,7,0.1,137.51
ORD-102295,2024-02-08,2024-02-10,Second Class,CUST-1275,Customer_629,Home Office,USA,Chicago,Illinois,Central,PROD-657,Technology,Accessories,Wireless Mouse,151.74,1,0,12.66
ORD-102296,2023-02-10,2023-02-11,Same Day,CUST-1499,Customer_367,Home Office,USA,Los Angeles,California,West,PROD-858,Office Supplies,Paper,Copy Paper,972.51,8,0.2,63.39
ORD-102297,2023-01-17,2023-01-18,Same Day,CUST-1123,Customer_281,Corporate,USA,Houston,Texas,South,PROD-127,Furniture,Tables,Study Table,340.85,2,0.3,22.53
ORD-102298,2024-09-23,2024-09-25,First Class,CUST-1444,Customer_315,Consumer,USA,Los Angeles,California,West,PROD-989,Technology,Accessories,Wireless Mouse,81.41,6,0,21.4
ORD-102299,2024-01-21,2024-01-28,Standard Class,CUST-1581,Customer_599,Corporate,USA,New York,New York,East,PROD-852,Technology,Phones,Smartphone,261.41,7,0,37.88
ORD-102300,2024-10-20,2024-10-24,Same Day,CUST-1701,Customer_450,Corporate,USA,Seattle,Washington,West,PROD-971,Office Supplies,Paper,Copy Paper,368.89,6,0,77.41
ORD-102301,2023-09-27,2023-10-04,Second Class,CUST-1760,Customer_343,Corporate,USA,New York,New York,East,PROD-165,Furniture,Chairs,Office Chair,45.8,1,0.2,4.16
ORD-102302,2023-08-02,2023-08-09,Second Class,CUST-1546,Customer_549,Consumer,USA,Chicago,Illinois,Central,PROD-686,Furniture,Chairs,Office Chair,877.5,5,0.1,131.87
ORD-102303,2023-01-01,2023-01-04,Standard Class,CUST-1382,Customer_704,Corporate,USA,Houston,Texas,South,PROD-399,Technology,Accessories,Wireless Mouse,84.78,4,0,10.09
ORD-102304,2024-08-17,2024-08-24,Same Day,CUST-1538,Customer_530,Corporate,USA,Los Angeles,California,West,PROD-703,Technology,Accessories,Wireless Mouse,110.94,6,0,24.87
ORD-102305,2023-11-21,2023-11-23,Second Class,CUST-1451,Customer_508,Home Office,USA,New York,New York,East,PROD-545,Technology,Accessories,Wireless Mouse,303.72,1,0.2,27.5
ORD-102306,2024-03-11,2024-03-12,Standard Class,CUST-1102,Customer_741,Home Office,USA,Seattle,Washington,West,PROD-648,Technology,Accessories,Wireless Mouse,704.4,1,0,123.63
ORD-102307,2024-05-06,2024-05-08,Standard Class,CUST-1256,Customer_235,Corporate,USA,New York,New York,East,PROD-592,Furniture,Chairs,Office Chair,590.65,4,0,43.13
ORD-102308,2024-07-01,2024-07-05,Standard Class,CUST-1561,Customer_468,Consumer,USA,Los Angeles,California,West,PROD-146,Office Supplies,Paper,Copy Paper,946.38,2,0,162.28
ORD-102309,2024-09-21,2024-09-27,Same Day,CUST-1859,Customer_55,Corporate,USA,Houston,Texas,South,PROD-757,Office Supplies,Paper,Copy Paper,434.78,6,0,57.68
ORD-102310,2024-07-15,2024-07-21,Standard Class,CUST-1381,Customer_270,Consumer,USA,New York,New York,East,PROD-823,Technology,Accessories,Wireless Mouse,825.53,7,0.3,32.59
ORD-102311,2023-07-20,2023-07-21,Same Day,CUST-1895,Customer_344,Home Office,USA,Houston,Texas,South,PROD-807,Technology,Phones,Smartphone,200.99,1,0,19.35
ORD-102312,2023-12-10,2023-12-16,Standard Class,CUST-1098,Customer_297,Consumer,USA,New York,New York,East,PROD-127,Office Supplies,Paper,Copy Paper,917.2,6,0,84.43
ORD-102313,2024-02-18,2024-02-22,Second Class,CUST-1019,Customer_98,Corporate,USA,Houston,Texas,South,PROD-534,Technology,Phones,Smartphone,328.74,2,0,42.72
ORD-102314,2023-09-13,2023-09-15,Standard Class,CUST-1327,Customer_238,Home Office,USA,Boston,Massachusetts,East,PROD-233,Office Supplies,Binders,Binder,146.15,3,0,17.46
ORD-102315,2023-07-08,2023-07-14,Standard Class,CUST-1870,Customer_78,Consumer,USA,Los Angeles,California,West,PROD-876,Technology,Phones,Smartphone,390.23,6,0.3,-1.22
ORD-102316,2023-08-01,2023-08-04,Second Class,CUST-1372,Customer_186,Home Office,USA,Seattle,Washington,West,PROD-487,Furniture,Chairs,Office Chair,239.15,4,0,23.46
ORD-102317,2023-04-30,2023-05-07,Same Day,CUST-1695,Customer_291,Corporate,USA,Los Angeles,California,West,PROD-229,Technology,Accessories,Wireless Mouse,738.28,4,0,98.84
ORD-102318,2023-08-10,2023-08-13,Same Day,CUST-1812,Customer_6,Consumer,USA,Los Angeles,California,West,PROD-370,Office Supplies,Binders,Binder,312.43,7,0,63.22
ORD-102319,2024-08-20,2024-08-25,First Class,CUST-1253,Customer_448,Corporate,USA,Houston,Texas,South,PROD-751,Furniture,Tables,Study Table,282.27,4,0.3,1.02
ORD-102320,2024-11-17,2024-11-21,First Class,CUST-1181,Customer_637,Corporate,USA,Boston,Massachusetts,East,PROD-950,Technology,Accessories,Wireless Mouse,668.63,5,0.2,113.16
ORD-102321,2023-08-26,2023-08-29,Same Day,CUST-1379,Customer_341,Home Office,USA,Houston,Texas,South,PROD-967,Technology,Phones,Smartphone,694.59,6,0.1,191.33
ORD-102322,2023-03-09,2023-03-12,Standard Class,CUST-1634,Customer_427,Corporate,USA,Houston,Texas,South,PROD-407,Furniture,Tables,Study Table,382.34,3,0,102.5
ORD-102323,2023-04-18,2023-04-21,Second Class,CUST-1295,Customer_453,Corporate,USA,Houston,Texas,South,PROD-883,Furniture,Chairs,Office Chair,264.23,4,0.2,48.75
ORD-102324,2024-02-08,2024-02-12,Same Day,CUST-1130,Customer_781,Home Office,USA,Boston,Massachusetts,East,PROD-884,Furniture,Chairs,Office Chair,351.3,4,0.2,54.5
ORD-102325,2024-08-13,2024-08-18,Same Day,CUST-1505,Customer_607,Consumer,USA,Chicago,Illinois,Central,PROD-404,Office Supplies,Paper,Copy Paper,171.01,4,0,46.06
ORD-102326,2023-04-16,2023-04-19,Same Day,CUST-1973,Customer_202,Home Office,USA,Houston,Texas,South,PROD-740,Technology,Phones,Smartphone,648.13,3,0.3,106.59
ORD-102327,2024-07-14,2024-07-16,First Class,CUST-1512,Customer_768,Corporate,USA,Chicago,Illinois,Central,PROD-352,Furniture,Chairs,Office Chair,941.38,4,0,143.75
ORD-102328,2024-11-15,2024-11-20,Same Day,CUST-1604,Customer_655,Consumer,USA,New York,New York,East,PROD-730,Furniture,Tables,Study Table,405.43,2,0.2,18.97
ORD-102329,2024-09-15,2024-09-22,Standard Class,CUST-1103,Customer_404,Home Office,USA,Seattle,Washington,West,PROD-771,Office Supplies,Paper,Copy Paper,426.97,2,0,113.19
ORD-102330,2023-07-21,2023-07-27,Same Day,CUST-1133,Customer_389,Consumer,USA,Houston,Texas,South,PROD-582,Technology,Phones,Smartphone,259.95,1,0.1,60.2
ORD-102331,2024-12-08,2024-12-10,Standard Class,CUST-1569,Customer_144,Corporate,USA,New York,New York,East,PROD-849,Technology,Phones,Smartphone,545.58,5,0.1,127.46
ORD-102332,2023-10-09,2023-10-14,Second Class,CUST-1606,Customer_787,Corporate,USA,Los Angeles,California,West,PROD-901,Technology,Phones,Smartphone,979.63,3,0,146.51
ORD-102333,2024-03-28,2024-04-01,Second Class,CUST-1397,Customer_720,Corporate,USA,Los Angeles,California,West,PROD-452,Furniture,Chairs,Office Chair,841.56,5,0.3,113.22
ORD-102334,2024-02-20,2024-02-22,First Class,CUST-1011,Customer_221,Corporate,USA,Los Angeles,California,West,PROD-940,Office Supplies,Binders,Binder,470.81,2,0.3,104.84
ORD-102335,2024-08-09,2024-08-12,Same Day,CUST-1719,Customer_393,Home Office,USA,Seattle,Washington,West,PROD-399,Office Supplies,Paper,Copy Paper,993.61,2,0,94.77
ORD-102336,2024-08-03,2024-08-07,Second Class,CUST-1223,Customer_337,Consumer,USA,New York,New York,East,PROD-714,Office Supplies,Binders,Binder,462.47,7,0.3,-1.67
ORD-102337,2023-04-24,2023-04-25,Same Day,CUST-1794,Customer_736,Consumer,USA,New York,New York,East,PROD-681,Furniture,Tables,Study Table,186.41,2,0.2,3.15
ORD-102338,2024-09-08,2024-09-11,Second Class,CUST-1278,Customer_279,Consumer,USA,Boston,Massachusetts,East,PROD-587,Office Supplies,Binders,Binder,766.19,1,0,75.6
ORD-102339,2024-11-12,2024-11-16,Standard Class,CUST-1288,Customer_47,Home Office,USA,Houston,Texas,South,PROD-658,Office Supplies,Paper,Copy Paper,957.86,4,0,175.64
ORD-102340,2024-12-08,2024-12-11,Second Class,CUST-1038,Customer_76,Corporate,USA,New York,New York,East,PROD-657,Office Supplies,Paper,Copy Paper,955.91,1,0.1,146.64
ORD-102341,2023-04-04,2023-04-05,Standard Class,CUST-1790,Customer_26,Consumer,USA,Houston,Texas,South,PROD-968,Technology,Phones,Smartphone,586.78,5,0.3,80.73
ORD-102342,2023-11-16,2023-11-22,Standard Class,CUST-1413,Customer_558,Consumer,USA,Los Angeles,California,West,PROD-865,Technology,Phones,Smartphone,539.04,3,0.1,131.15
ORD-102343,2023-03-16,2023-03-21,Second Class,CUST-1264,Customer_514,Home Office,USA,Seattle,Washington,West,PROD-437,Technology,Phones,Smartphone,306.14,4,0,88.38
ORD-102344,2023-11-06,2023-11-11,Standard Class,CUST-1712,Customer_490,Home Office,USA,Chicago,Illinois,Central,PROD-787,Technology,Accessories,Wireless Mouse,225.34,1,0,15.47
ORD-102345,2023-04-09,2023-04-13,First Class,CUST-1806,Customer_493,Consumer,USA,Seattle,Washington,West,PROD-975,Technology,Phones,Smartphone,922.37,4,0.1,41.22
ORD-102346,2024-12-19,2024-12-20,First Class,CUST-1948,Customer_17,Consumer,USA,Houston,Texas,South,PROD-410,Technology,Phones,Smartphone,879.37,4,0.3,12.7
ORD-102347,2024-04-20,2024-04-26,Same Day,CUST-1871,Customer_648,Corporate,USA,New York,New York,East,PROD-424,Technology,Accessories,Wireless Mouse,303.54,2,0,25.23
ORD-102348,2023-05-20,2023-05-24,First Class,CUST-1502,Customer_390,Corporate,USA,Boston,Massachusetts,East,PROD-980,Technology,Phones,Smartphone,970.36,4,0.1,235.1
ORD-102349,2024-03-14,2024-03-16,Same Day,CUST-1308,Customer_630,Consumer,USA,Seattle,Washington,West,PROD-773,Technology,Phones,Smartphone,563.03,4,0,33.43
ORD-102350,2024-01-24,2024-01-25,First Class,CUST-1898,Customer_50,Consumer,USA,Seattle,Washington,West,PROD-827,Furniture,Chairs,Office Chair,264.51,3,0,21.09
ORD-102351,2023-09-01,2023-09-02,Second Class,CUST-1397,Customer_69,Corporate,USA,Chicago,Illinois,Central,PROD-661,Technology,Accessories,Wireless Mouse,70.37,6,0.2,12.38
ORD-102352,2023-09-17,2023-09-24,Same Day,CUST-1757,Customer_320,Consumer,USA,Chicago,Illinois,Central,PROD-102,Furniture,Chairs,Office Chair,998.37,3,0,239.02
ORD-102353,2023-05-23,2023-05-29,Same Day,CUST-1597,Customer_556,Home Office,USA,Chicago,Illinois,Central,PROD-821,Furniture,Chairs,Office Chair,726.25,8,0,205.93
ORD-102354,2024-09-20,2024-09-23,Second Class,CUST-1059,Customer_32,Corporate,USA,Seattle,Washington,West,PROD-208,Office Supplies,Binders,Binder,437.4,6,0.2,35.25
ORD-102355,2024-08-28,2024-09-03,Same Day,CUST-1213,Customer_375,Corporate,USA,Boston,Massachusetts,East,PROD-896,Office Supplies,Paper,Copy Paper,444.03,6,0,126.45
ORD-102356,2024-05-31,2024-06-03,Same Day,CUST-1413,Customer_137,Home Office,USA,Los Angeles,California,West,PROD-470,Technology,Accessories,Wireless Mouse,645.39,8,0,105.79
ORD-102357,2024-02-19,2024-02-22,Standard Class,CUST-1084,Customer_302,Home Office,USA,New York,New York,East,PROD-381,Furniture,Chairs,Office Chair,876.49,7,0.1,31.24
ORD-102358,2023-04-24,2023-05-01,First Class,CUST-1041,Customer_718,Home Office,USA,Los Angeles,California,West,PROD-555,Technology,Phones,Smartphone,519.06,7,0.1,127.32
ORD-102359,2023-04-16,2023-04-17,First Class,CUST-1995,Customer_778,Consumer,USA,New York,New York,East,PROD-597,Office Supplies,Paper,Copy Paper,420.99,7,0.2,10.42
ORD-102360,2023-05-19,2023-05-24,Standard Class,CUST-1124,Customer_360,Home Office,USA,Los Angeles,California,West,PROD-265,Technology,Phones,Smartphone,419.49,8,0,73.57
ORD-102361,2023-05-24,2023-05-26,Standard Class,CUST-1548,Customer_285,Corporate,USA,Los Angeles,California,West,PROD-434,Office Supplies,Binders,Binder,197.36,3,0.2,9.62
ORD-102362,2023-06-09,2023-06-14,First Class,CUST-1463,Customer_620,Consumer,USA,Los Angeles,California,West,PROD-333,Furniture,Chairs,Office Chair,51.31,5,0,3.75
ORD-102363,2024-01-17,2024-01-24,First Class,CUST-1198,Customer_327,Corporate,USA,New York,New York,East,PROD-249,Office Supplies,Paper,Copy Paper,937.29,2,0,203.16
ORD-102364,2023-06-18,2023-06-25,Same Day,CUST-1296,Customer_121,Home Office,USA,Boston,Massachusetts,East,PROD-817,Office Supplies,Binders,Binder,925.07,3,0,229.31
ORD-102365,2024-11-11,2024-11-14,Standard Class,CUST-1130,Customer_554,Consumer,USA,Houston,Texas,South,PROD-971,Office Supplies,Binders,Binder,606.82,1,0.1,97.73
ORD-102366,2023-03-16,2023-03-17,Second Class,CUST-1308,Customer_80,Home Office,USA,Chicago,Illinois,Central,PROD-440,Technology,Phones,Smartphone,911.83,5,0.3,205.9
ORD-102367,2023-05-10,2023-05-17,Same Day,CUST-1294,Customer_751,Home Office,USA,Seattle,Washington,West,PROD-231,Technology,Phones,Smartphone,302.15,5,0.2,33.99
ORD-102368,2024-07-17,2024-07-18,Same Day,CUST-1934,Customer_573,Home Office,USA,Los Angeles,California,West,PROD-827,Technology,Phones,Smartphone,42.12,4,0,10.07
ORD-102369,2023-01-26,2023-02-01,Same Day,CUST-1256,Customer_246,Home Office,USA,Los Angeles,California,West,PROD-512,Furniture,Tables,Study Table,674.28,2,0,71.12
